"DTLK";"Datalink Corporation";"6.92";"118940960";"1999";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DTLK&selected=DTLK"
"DRAM";"Dataram Corporation";"1.62";"14463360";"1984";"Technology";"Electronic Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DRAM&selected=DRAM"
"DWCH";"Datawatch Corporation";"5.54";"33289860";"1992";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DWCH&selected=DWCH"
"DWSN";"Dawson Geophysical Company";"34.45";"272809550";"1981";"Energy";"Oil & Gas Production";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DWSN&selected=DWSN"
"DSTI";"DayStar Technologies, Inc.";"0.43";"3828720";"n/a";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DSTI&selected=DSTI"
"DDIC";"DDi Corp.";"9.61";"194919630";"2000";"Technology";"Electrical Products";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DDIC&selected=DDIC"
"TRAK";"DealerTrack Holdings, Inc.";"22.37";"919742550";"2005";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRAK&selected=TRAK"
"DEAR";"Dearborn Bancorp, Inc.";"1.21";"9300060";"1998";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DEAR&selected=DEAR"
"DECK";"Deckers Outdoor Corporation";"93.08";"3600148240";"1993";"Consumer Non-Durables";"Shoe Manufacturing";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DECK&selected=DECK"
"DEER";"Deer Consumer Products, Inc.";"7.31";"245564830";"n/a";"Consumer Durables";"Home Furnishings";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DEER&selected=DEER"
"DHRM";"Dehaier Medical Systems Limited";"2.43";"10935000";"2010";"Health Care";"Medical/Dental Instruments";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DHRM&selected=DHRM"
"DCTH";"Delcath Systems, Inc.";"5.06";"218374420";"2000";"Health Care";"Medical/Dental Instruments";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DCTH&selected=DCTH"
"DLIA";"dELIA*s Inc.";"1.9";"59722700";"1996";"Consumer Services";"Catalog/Specialty Distribution";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DLIA&selected=DLIA"
"DELL";"Dell Inc.";"16.97";"32025274900";"1988";"Technology";"Computer Manufacturing";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DELL&selected=DELL"
"DGAS";"Delta Natural Gas Company, Inc.";"32.21";"108290020";"1981";"Public Utilities";"Oil & Gas Production";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DGAS&selected=DGAS"
"DPTRD";"Delta Petroleum Corporation";"3.81";"108977430";"n/a";"n/a";"n/a";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DPTRD&selected=DPTRD"
"PROJ";"Deltek, Inc.";"7.47";"518074380";"2007";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PROJ&selected=PROJ"
"DMAN";"DemandTec, Inc.";"7.65";"247087350";"2007";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DMAN&selected=DMAN"
"DNDN";"Dendreon Corporation";"38.8";"5658281600";"2000";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DNDN&selected=DNDN"
"DENN";"Denny's Corporation";"4.05";"400605750";"n/a";"Consumer Services";"Restaurants";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DENN&selected=DENN"
"XRAY";"DENTSPLY International Inc.";"39.26";"5526826500";"1987";"Health Care";"Medical/Dental Instruments";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=XRAY&selected=XRAY"
"DEPO";"DepoMed, Inc.";"8.31";"446022630";"1995";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DEPO&selected=DEPO"
"DSCI";"Derma Sciences, Inc.";"11.1";"74858400";"n/a";"Health Care";"Medical/Dental Instruments";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DSCI&selected=DSCI"
"DEST";"Destination Maternity Corporation";"19.15";"253067250";"1985";"Consumer Services";"Clothing/Shoe/Accessory Stores";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DEST&selected=DEST"
"DSWL";"Deswell Industries, Inc.";"2.88";"46632960";"1995";"Consumer Non-Durables";"Plastic Products";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DSWL&selected=DSWL"
"DXCM";"DexCom, Inc.";"15.66";"977184000";"2005";"Health Care";"Medical/Dental Instruments";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DXCM&selected=DXCM"
"DGIT";"DG FastChannel, Inc.";"30.05";"823700550";"1996";"Miscellaneous";"Business Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DGIT&selected=DGIT"
"DLGC";"Dialogic, Inc.";"4.14";"129457800";"1994";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DLGC&selected=DLGC"
"DMND";"Diamond Foods, Inc.";"75.35";"1655665550";"2005";"Consumer Non-Durables";"Packaged Foods";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DMND&selected=DMND"
"DHFT";"Diamond Hill Financial Trends Fund, Inc.";"9.4198";"37377766.4";"n/a";"n/a";"n/a";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DHFT&selected=DHFT"
"DHIL";"Diamond Hill Investment Group, Inc.";"84";"243768000";"n/a";"Finance";"Investment Managers";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DHIL&selected=DHIL"
"DCIX";"Diana Containerships Inc.";"7";"161532000";"n/a";"Transportation";"Marine Transportation";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DCIX&selected=DCIX"
"DGII";"Digi International Inc.";"13.95";"353479050";"1989";"Technology";"Computer Communications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DGII&selected=DGII"
"DMRC";"Digimarc Corporation";"38.62";"268949680";"1999";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DMRC&selected=DMRC"
"DRAD";"Digirad Corporation";"2.87";"55339340";"2004";"Health Care";"Biotechnology: Electromedical & Electrotherapeutic Apparatus";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DRAD&selected=DRAD"
"DGLY";"Digital Ally, Inc.";"1.14";"18409860";"n/a";"Technology";"Radio And Television Broadcasting And Communications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DGLY&selected=DGLY"
"DRIV";"Digital River, Inc.";"32.83";"1301775160";"1998";"Technology";"Retail: Computer Software & Peripheral Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DRIV&selected=DRIV"
"DCOM";"Dime Community Bancshares, Inc.";"14.47";"505466040";"n/a";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DCOM&selected=DCOM"
"DIOD";"Diodes Incorporated";"24.52";"1110167520";"n/a";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DIOD&selected=DIOD"
"DTV";"DIRECTV";"52.15";"40039987750";"n/a";"Consumer Services";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DTV&selected=DTV"
"DISCA";"Discovery Communications, Inc";"41.6";"5786892800";"n/a";"Consumer Services";"Television Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DISCA&selected=DISCA"
"DISCB";"Discovery Communications, Inc";"41.72";"274893080";"n/a";"Consumer Services";"Television Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DISCB&selected=DISCB"
"DISCK";"Discovery Communications, Inc";"37.41";"4970591880";"n/a";"Consumer Services";"Television Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DISCK&selected=DISCK"
"DSCO";"Discovery Laboratories, Inc.";"2.59";"62623610";"n/a";"Health Care";"Biotechnology: Biological Products (No Diagnostic Substances)";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DSCO&selected=DSCO"
"DISH";"DISH Network Corporation";"30.77";"6348343320";"1995";"Consumer Services";"Television Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DISH&selected=DISH"
"DITC";"Ditech Networks, Inc.";"1.1616";"30824217.6";"1999";"Public Utilities";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DITC&selected=DITC"
"DNBF";"Dnb Financial Corp";"9.69";"25891680";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DNBF&selected=DNBF"
"DLLR";"Dollar Financial Corp.";"21.84";"949057200";"2005";"Finance";"Investment Bankers/Brokers/Service";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DLLR&selected=DLLR"
"DLTR";"Dollar Tree, Inc.";"68.83";"8416325910";"1995";"Consumer Services";"Department/Specialty Retail Stores";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DLTR&selected=DLTR"
"DGICA";"Donegal Group, Inc.";"12.25";"245526750";"n/a";"Finance";"Property-Casualty Insurers";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DGICA&selected=DGICA"
"DGICB";"Donegal Group, Inc.";"20.21";"112711170";"1986";"Finance";"Property-Casualty Insurers";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DGICB&selected=DGICB"
"DMLP";"Dorchester Minerals, L.P.";"27.79";"852458250";"n/a";"Energy";"Oil & Gas Production";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DMLP&selected=DMLP"
"DORM";"Dorman Products, Inc.";"41.72";"748373360";"1981";"Capital Goods";"Auto Parts:O.E.M.";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DORM&selected=DORM"
"HILL";"Dot Hill Systems Corporation";"2.63";"148581850";"n/a";"Technology";"Electronic Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HILL&selected=HILL"
"DBLE";"Double Eagle Petroleum Company";"10.67";"119386630";"n/a";"Energy";"Oil & Gas Production";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DBLE&selected=DBLE"
"DBLEP";"Double Eagle Petroleum Company";"25.9";"41699000";"n/a";"Energy";"Oil & Gas Production";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DBLEP&selected=DBLEP"
"DOVR";"Dover Saddlery, Inc.";"4.48";"23640960";"2005";"Consumer Services";"Other Specialty Stores";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DOVR&selected=DOVR"
"DRWI";"Dragonwave Inc";"5.21";"184548620";"2009";"Public Utilities";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DRWI&selected=DRWI"
"DROOY";"DRDGOLD Limited";"4.53";"174350640";"n/a";"Basic Industries";"Precious Metals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DROOY&selected=DROOY"
"DWA";"Dreamworks Animation SKG, Inc.";"20.83";"1513591120";"2004";"Consumer Services";"Movies/Entertainment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DWA&selected=DWA"
"TBUS";"DRI Corporation";"0.63";"7485660";"1994";"Consumer Durables";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TBUS&selected=TBUS"
"DRYS";"DryShips Inc.";"4.04";"1493386000";"2005";"Transportation";"Marine Transportation";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DRYS&selected=DRYS"
"DSPG";"DSP Group, Inc.";"8.63";"202054190";"1994";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DSPG&selected=DSPG"
"DTSI";"DTS, Inc.";"38.23";"665240230";"1985";"Consumer Non-Durables";"Consumer Electronics/Appliances";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DTSI&selected=DTSI"
"DUCK";"Duckwall-Alco Stores, Inc.";"11.12";"42723040";"1972";"Consumer Services";"Department/Specialty Retail Stores";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DUCK&selected=DUCK"
"DRRX";"Durect Corporation";"2.11";"184274740";"2000";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DRRX&selected=DRRX"
"DUSA";"DUSA Pharmaceuticals, Inc.";"5.54";"135364360";"1992";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DUSA&selected=DUSA"
"DXPE";"DXP Enterprises, Inc.";"27";"380835000";"n/a";"Capital Goods";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DXPE&selected=DXPE"
"DYAX";"Dyax Corp.";"2.03";"200381300";"2000";"Health Care";"Biotechnology: Commercial Physical & Biological Resarch";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DYAX&selected=DYAX"
"DYII";"Dynacq Healthcare, Inc.";"1.91";"27078070";"n/a";"Health Care";"Medical/Nursing Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DYII&selected=DYII"
"BOOM";"Dynamic Materials Corporation";"22.19";"295814890";"n/a";"Capital Goods";"Industrial Specialties";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=BOOM&selected=BOOM"
"DRCO";"Dynamics Research Corporation";"13.99";"141340970";"n/a";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DRCO&selected=DRCO"
"DYSL";"Dynasil Corporation of America";"3.25";"50459500";"n/a";"Capital Goods";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DYSL&selected=DYSL"
"DYNT";"Dynatronics Corporation";"1.66";"21704500";"n/a";"Health Care";"Biotechnology: Electromedical & Electrotherapeutic Apparatus";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DYNT&selected=DYNT"
"DVAX";"Dynavax Technologies Corporation";"3.02";"353533280";"2004";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DVAX&selected=DVAX"
"DVOX";"DynaVox Inc.";"7.24";"67932920";"2010";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DVOX&selected=DVOX"
"ETFC";"E*TRADE Financial Corporation";"12.91";"3610939910";"n/a";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ETFC&selected=ETFC"
"EBMT";"Eagle Bancorp Montana, Inc.";"10.53";"42983460";"n/a";"Finance";"Savings Institutions";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EBMT&selected=EBMT"
"EGBN";"Eagle Bancorp, Inc.";"13.86";"274594320";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EGBN&selected=EGBN"
"EGLE";"Eagle Bulk Shipping Inc.";"2.44";"151807040";"2005";"Transportation";"Marine Transportation";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EGLE&selected=EGLE"
"EROC";"Eagle Rock Energy Partners, L.P.";"11.15";"1001336900";"2006";"Energy";"Oil & Gas Production";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EROC&selected=EROC"
"EROCW";"Eagle Rock Energy Partners, L.P.";"4.95";"79759350";"n/a";"Energy";"Oil & Gas Production";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EROCW&selected=EROCW"
"ELNK";"EarthLink, Inc.";"7.71";"848192520";"n/a";"Technology";"Computer Software: Programming, Data Processing";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ELNK&selected=ELNK"
"ESTE";"Earthstone Energy, Inc.";"13.6";"23296800";"n/a";"Energy";"Oil & Gas Production";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ESTE&selected=ESTE"
"EWBC";"East West Bancorp, Inc.";"19.21";"2856891990";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EWBC&selected=EWBC"
"EIHI";"Eastern Insurance Holdings, Inc.";"13.2";"111025200";"n/a";"Finance";"Property-Casualty Insurers";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EIHI&selected=EIHI"
"EVBS";"Eastern Virginia Bankshares, Inc.";"3.02";"18113960";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EVBS&selected=EVBS"
"ESIC";"EasyLink Services International Corporation";"5.57";"167846380";"n/a";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ESIC&selected=ESIC"
"EBAY";"eBay Inc.";"32.81";"42584066190";"1995";"Miscellaneous";"Business Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EBAY&selected=EBAY"
"EBIX";"Ebix Inc";"17.94";"708163560";"n/a";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EBIX&selected=EBIX"
"ECBE";"ECB Bancorp Inc";"12.65";"36052500";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ECBE&selected=ECBE"
"ELON";"Echelon Corporation";"9.02";"380616940";"1998";"Technology";"Computer Communications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ELON&selected=ELON"
"ECHO";"Echo Global Logistics, Inc.";"17.03";"376873900";"2009";"Transportation";"Oil Refining/Marketing";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ECHO&selected=ECHO"
"ECTE";"Echo Therapeutics, Inc.";"3.86";"131305620";"n/a";"Health Care";"Biotechnology: Electromedical & Electrotherapeutic Apparatus";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ECTE&selected=ECTE"
"SATS";"EchoStar Corporation";"36.66";"1410310200";"n/a";"Technology";"Radio And Television Broadcasting And Communications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SATS&selected=SATS"
"EEI";"Ecology and Environment, Inc.";"16.95";"43883550";"1987";"Consumer Services";"Military/Government/Technical";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EEI&selected=EEI"
"ECTY";"Ecotality, Inc.";"3.01";"41312250";"n/a";"Consumer Durables";"Metal Fabrications";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ECTY&selected=ECTY"
"EDAC";"Edac Technologies Corporation";"4.7946";"23608610.4";"n/a";"Capital Goods";"Aerospace";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EDAC&selected=EDAC"
"EDAP";"EDAP TMS S.A.";"3.69";"48147120";"1997";"Health Care";"Biotechnology: Electromedical & Electrotherapeutic Apparatus";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EDAP&selected=EDAP"
"EF";"Edelman Financial Group Inc. (The)";"7.97";"234318000";"1990";"Finance";"Investment Managers";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EF&selected=EF"
"EDGR";"EDGAR Online, Inc.";"1.03";"30168700";"1999";"Miscellaneous";"Business Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EDGR&selected=EDGR"
"EDGW";"Edgewater Technology, Inc.";"2.74";"34134920";"n/a";"Technology";"Computer Software: Programming, Data Processing";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EDGW&selected=EDGW"
"DIET";"eDiets.com, Inc.";"1.65";"20205900";"1986";"Consumer Services";"Other Consumer Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DIET&selected=DIET"
"EDMC";"Education Management Corporation";"26.08";"3459929280";"1984";"Consumer Services";"Other Consumer Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EDMC&selected=EDMC"
"EDUC";"Educational Development Corporation";"5.4901";"21350998.9";"n/a";"Consumer Durables";"Consumer Specialties";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EDUC&selected=EDUC"
"EFUT";"eFuture Information Technology Inc.";"5.096";"20266792";"n/a";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EFUT&selected=EFUT"
"EHTH";"eHealth, Inc.";"12.61";"269690070";"2006";"Finance";"Specialty Insurers";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EHTH&selected=EHTH"
"BAGL";"Einstein Noah Restaurant Group, Inc.";"15";"250305000";"1995";"Consumer Services";"Restaurants";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=BAGL&selected=BAGL"
"EMITF";"Elbit Imaging Ltd.";"6.09";"155142750";"n/a";"Consumer Services";"Building operators";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EMITF&selected=EMITF"
"ESLT";"Elbit Systems Ltd.";"47.27";"2021407010";"n/a";"Capital Goods";"Military/Government/Technical";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ESLT&selected=ESLT"
"ESYS";"Elecsys Corporation";"6.48";"24552720";"n/a";"Capital Goods";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ESYS&selected=ESYS"
"ELRC";"Electro Rent Corporation";"17.17";"411753770";"n/a";"Technology";"Diversified Commercial Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ELRC&selected=ELRC"
"ESIO";"Electro Scientific Industries, Inc.";"18.98";"535027220";"n/a";"Energy";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ESIO&selected=ESIO"
"ELMD";"Electromed, Inc.";"3.3999";"27539190";"2010";"Health Care";"Biotechnology: Electromedical & Electrotherapeutic Apparatus";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ELMD&selected=ELMD"
"ERTS";"Electronic Arts Inc.";"23.6";"7845772800";"1989";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ERTS&selected=ERTS"
"EFII";"Electronics for Imaging, Inc.";"17.07";"796827600";"1992";"Technology";"Computer Communications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EFII&selected=EFII"
"ELSE";"Electro-Sensors, Inc.";"4.62";"15652560";"n/a";"Capital Goods";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ELSE&selected=ELSE"
"RDEN";"Elizabeth Arden, Inc.";"30.58";"887737400";"n/a";"Consumer Non-Durables";"Package Goods/Cosmetics";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RDEN&selected=RDEN"
"LONG";"eLong, Inc.";"24.05";"408633550";"1987";"Consumer Services";"Transportation Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LONG&selected=LONG"
"ELTK";"Eltek Ltd.";"1.4";"9254000";"1997";"Technology";"Electrical Products";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ELTK&selected=ELTK"
"EMCI";"EMC Insurance Group, Inc.";"19.65";"254624700";"1982";"Finance";"Property-Casualty Insurers";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EMCI&selected=EMCI"
"EMCF";"Emclaire Financial Corp";"17.55";"30659850";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EMCF&selected=EMCF"
"EMKR";"EMCORE Corporation";"2.88";"254404800";"1997";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EMKR&selected=EMKR"
"EMMS";"Emmis Communications Corporation";"1.04";"34816080";"1994";"Consumer Services";"Broadcasting";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EMMS&selected=EMMS"
"EMMSP";"Emmis Communications Corporation";"19.05";"53511450";"n/a";"Consumer Services";"Broadcasting";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EMMSP&selected=EMMSP"
"NYNY";"Empire Resorts, Inc.";"0.9701";"86913199.2";"n/a";"Consumer Services";"Restaurants";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NYNY&selected=NYNY"
"ELMG";"EMS Technologies, Inc.";"32.95";"505453000";"n/a";"Technology";"Radio And Television Broadcasting And Communications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ELMG&selected=ELMG"
"EBTX";"Encore Bancshares, Inc.";"12.12";"139380000";"2007";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EBTX&selected=EBTX"
"ECPG";"Encore Capital Group Inc";"27.48";"664411440";"n/a";"Finance";"Finance Companies";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ECPG&selected=ECPG"
"WIRE";"Encore Wire Corporation";"25.09";"582614890";"1992";"Capital Goods";"Metal Fabrications";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WIRE&selected=WIRE"
"ENDP";"Endo Pharmaceuticals Holdings Inc.";"40.27";"4693347690";"n/a";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ENDP&selected=ENDP"
"ECYT";"Endocyte, Inc.";"12.01";"356444790";"n/a";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ECYT&selected=ECYT"
"ELGX";"Endologix  Inc";"9.36";"531236160";"n/a";"Health Care";"Medical/Dental Instruments";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ELGX&selected=ELGX"
"HEV";"Ener1 Inc";"0.7889";"133396678.8";"n/a";"Energy";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HEV&selected=HEV"
"ENER";"Energy Conversion Devices, Inc.";"1.09";"58037050";"n/a";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ENER&selected=ENER"
"EFOI";"Energy Focus, Inc.";"0.55";"13616350";"n/a";"Consumer Durables";"Building Products";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EFOI&selected=EFOI"
"ERII";"Energy Recovery, Inc.";"3.02";"158879180";"2008";"Technology";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ERII&selected=ERII"
"EXXI";"Energy XXI (Bermuda) Limited";"34.26";"2580154860";"n/a";"Energy";"Oil & Gas Production";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EXXI&selected=EXXI"
"ENOC";"EnerNOC, Inc.";"17.07";"450545580";"2007";"Technology";"Computer Software: Programming, Data Processing";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ENOC&selected=ENOC"
"ENG";"ENGlobal Corporation";"4.04";"107698320";"1991";"Consumer Services";"Military/Government/Technical";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ENG&selected=ENG"
"ESGR";"Enstar Group Limited";"108.15";"1481438700";"n/a";"Finance";"Property-Casualty Insurers";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ESGR&selected=ESGR"
